pojazd_id,marka,kategoria,typ,model,wariant,wersja,rodzaj,podrodzaj,przeznaczenie,pochodzenie,rodzaj_tab_znamionowej,rok_produkcji,sposob_produkcji,data_pierwszej_rej,data_rejestracji_ost,data_pierwszej_rej_za_granica,pojemnosc_silnika,moc_do_masy,moc_silnika,moc_silnika_hybrydowego,masa_wlasna,masa_pgj,dopuszczalna_masa_calkowita,maksymalna_masa_calkowita,dopuszczalna_ladownosc_calk,maksymalna_ladownosc_calk,dopuszczalna_masa_ciag_zesp,liczba_osi,naj_dopuszczalny_nacisk_osi,naj_maksymalny_nacisk_osi,max_masa_przyczepy_z_hamulcem,max_masa_przyczepy_bez_ham,liczba_miejsc_ogolem,liczba_miejsc_siedzacych,liczba_miejsc_stojacych,rodzaj_paliwa,rodzaj_paliwa_alternatywnego,rodzaj_paliwa_alternatywnego2,sr_zuzycie_pal,rodzaj_zawieszenia,radar,hak,kierownica_polozenie,kierownica_z_prawej,katalizator,producent_podstawowy,kod_ident,rozstaw_osi_kierowanej,rozstaw_kol_max,rozstaw_kol_sred,rozstaw_kol_min,emisja_co2_redukcja,wersja_rpp,kod_rpp,data_wyrejestrowania,przyczyna_wyrejestrowania,data_wprowadzenia_danych,akt_miejsce_rej_wojwe,akt_miejsce_rej_powiat,akt_miejsce_rej_gmina,siedziba_wlasciciela_woj,siedziba_wlasciciela_pow,siedziba_wlasciciela_gmina,data_pierwszej_rej_w_kraju,createtimestamp,modifytimestamp,siedziba_wlasciciela_woj_teryt,akt_miejsce_rej_wojew_teryt,emisja_co2,emisja_co2_pal_alternatywne1
71086540604111,MERCEDES,,,220 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1973,FABRYCZNY,1979-10-23,1999-09-30,,2197.0,,,,1550,,1950.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1979-10-23,2019-03-15,2019-03-15,2.0,2,,
93276471484467,FORD,,,"ESCORT 1,6",,,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1989,FABRYCZNY,1998-07-01,2004-11-22,,1392.0,0.0,54.0,,940,,1325.0,0.0,0.0,,0.0,0.0,7.0,7.0,0.0,0.0,5.0,5.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,2004-11-22,ZNISZCZENIE POJAZDU ZA GRANICĄ   ,2017-10-17,DOLNOŚLĄSKIE,LWÓWECKI,LWÓWEK ŚLĄSKI,DOLNOŚLĄSKIE,LWÓWECKI,MIRSK,1998-07-01,2019-03-15,2019-03-15,2.0,2,,
32057799769498,NISSAN,13.0,ZE0,LEAF,A,A03,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2017-09-14,2017-09-14,,,,80.0,,1450,,1970.0,1970.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,N,NISSAN INTERNATIONAL SA,2640144000005.0,,1540.0,1537.0,1535.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW,2017-09-14,2019-04-08,2019-04-08,2.0,2,,
3506529823427776,CITROEN,11111111.0,---,C-ZERO,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2011,FABRYCZNY,2011-04-12,2018-10-10,2011-04-12,,,35.0,,1195,,1450.0,1450.0,,,,2.0,,,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,,2350094000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2018-10-10,2019-03-15,2019-03-15,,2,,
29275114494052,MERCEDES,,,200 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1965,FABRYCZNY,1965-08-24,1999-09-30,,1997.0,,,,1380,,1850.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1965-08-24,2019-03-15,2019-03-15,2.0,2,,
12277558170393,MERCEDES,,,200 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1971,FABRYCZNY,1993-06-22,1999-09-30,,1997.0,,,,1380,,1850.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1993-06-22,2019-03-15,2019-03-15,2.0,2,,
1293788436510648,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2018-12-27,2018-12-27,,,,110.0,,1505,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,N,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1.0,1.0,1.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,,,,2018-12-27,2019-03-15,2019-03-15,,2,,
84302959591497,WAZ,,,LADA 2107 1500,,,SAMOCHÓD OSOBOWY,---,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,1990,FABRYCZNY,1990-05-08,2004-09-08,,1452.0,,,,0,,1430.0,,,,,2.0,8.0,8.0,,,,,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,,,,,,,,,,,,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,DOLNOŚLĄSKIE,LUBIŃSKI,ŚCINAWA,1990-05-08,2019-03-15,2019-03-15,2.0,2,,
5122512738893140,BMW,11111111.0,---,I3,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2016,FABRYCZNY,2017-01-01,2019-05-10,2017-01-01,647.0,,125.0,,1365,,1742.0,1742.0,,,,2.0,10.0,10.0,,4.0,,,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2160278000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-05-10,2019-09-30,2019-09-30,,2,,
8981978236723143,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2018-03-21,2019-07-19,,,,110.0,,1505,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1555.0,1547.0,1540.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,ŚWIDNICKI,ŚWIDNICA,,,,2018-03-21,2019-07-20,2019-10-01,,2,,
28580796550366,NISSAN,,---,LEAF,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2013,FABRYCZNY,2013-05-24,2017-04-14,2013-05-24,,,80.0,,1538,,1965.0,1965.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,2640144000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW,2015-09-29,2019-03-15,2019-03-15,2.0,2,,
80814526690967,MERCEDES,,,220 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1971,FABRYCZNY,1995-02-07,1999-09-30,,2197.0,,,,1550,,1950.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1995-02-07,2019-03-15,2019-03-15,2.0,2,,
63968212947332,VOLKSWAGEN,,,1200,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,1962,FABRYCZNY,1962-01-02,1999-03-31,,0.0,,4.5,,820,,1140.0,1140.0,,,,2.0,7.0,7.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,,,,,,,,,,,,DOLNOŚLĄSKIE,OŁAWSKI,OŁAWA,DOLNOŚLĄSKIE,OŁAWSKI,OŁAWA,1962-01-02,2019-03-15,2019-03-15,2.0,2,,
51420184307991,OPEL,,,ASCONA C,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1978,FABRYCZNY,1989-09-14,2000-04-28,,1598.0,0.0,0.0,,1060,,1565.0,0.0,0.0,,0.0,0.0,8.0,8.0,0.0,0.0,5.0,5.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1989-09-14,2019-03-15,2019-03-15,2.0,2,,
75682140338805,SMART,13.0,,FORFOUR ED,,,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2017-09-06,2017-09-06,,,,60.0,,1175,,1560.0,1560.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,T,DAIMLER AG,,,1469.0,1448.0,1428.0,,,,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2017-09-06,2019-04-08,2019-04-08,,2,,
